,textblob_polarity,textblob_polarity,textblob_subjectivity,textblob_subjectivity,nltk_si_compound,nltk_si_compound,nltk_si_pos,nltk_si_neg,nltk_si_neu,Complaint
2024-02-05,0.0554,0.0923,0.361,0.1689,-0.3822,0.7482,0.0679,0.0903,0.842,10
2024-02-06,0.0042,0.0953,0.3922,0.1476,-0.3504,0.8223,0.079,0.0921,0.8288,14
2024-02-07,-0.0589,0.1208,0.315,0.1298,-0.4141,0.602,0.0375,0.0748,0.8877,11
2024-02-08,0.0133,0.0658,0.3409,0.1305,0.0238,0.7547,0.0727,0.0766,0.8507,19
2024-02-09,0.0303,0.1318,0.369,0.1324,-0.0254,0.7123,0.0829,0.042,0.875,9
2024-02-10,0.0075,0.0622,0.3322,0.1078,-0.1838,0.7384,0.0541,0.0774,0.8683,9
2024-02-11,0.0212,0.0543,0.3402,0.1762,-0.3618,0.6265,0.0638,0.113,0.8232,5
2024-02-12,-0.0338,0.1019,0.301,0.1752,-0.2354,0.6727,0.0634,0.1187,0.8178,9
2024-02-13,0.0123,0.063,0.3422,0.186,-0.0533,0.6634,0.0602,0.0722,0.8675,17
2024-02-14,0.0727,0.1277,0.358,0.1518,-0.1167,0.6854,0.0555,0.0761,0.8685,11
2024-02-15,0.0237,0.1542,0.3982,0.0985,-0.1897,0.7576,0.0709,0.0813,0.8478,15
2024-02-16,-0.0567,0.1088,0.2951,0.161,-0.1353,0.6854,0.0619,0.0669,0.8712,18
2024-02-17,-0.0383,0.1037,0.3663,0.3254,-0.238,0.7081,0.0675,0.0924,0.8404,8
2024-02-18,0.0452,0.159,0.3236,0.1489,-0.2555,0.6708,0.0636,0.0819,0.8546,8
2024-02-19,0.0145,0.0674,0.4155,0.0871,-0.3154,0.654,0.0531,0.1087,0.8379,10
2024-02-20,0.0095,0.2045,0.4396,0.2078,-0.436,0.5889,0.0549,0.1048,0.8404,10
2024-02-21,0.0323,0.0528,0.3865,0.1004,-0.3164,0.606,0.0472,0.0656,0.8873,9
2024-02-22,0.0756,0.1556,0.4276,0.1227,-0.1923,0.8221,0.0619,0.0834,0.8547,19
2024-02-23,0.061,0.0635,0.3365,0.1606,-0.1448,0.8405,0.0654,0.068,0.8666,8
2024-02-24,0.0707,0.2421,0.4496,0.2321,-0.1524,0.8459,0.0449,0.0813,0.8739,7
2024-02-25,-0.0388,0.1313,0.4065,0.2295,0.1037,0.8989,0.0895,0.1017,0.809,6
2024-02-26,0.0102,0.1073,0.3706,0.1216,-0.2366,0.703,0.0606,0.0896,0.8498,16
2024-02-27,0.0189,0.0775,0.3395,0.2532,0.1928,0.6335,0.0969,0.0672,0.8359,17
2024-02-28,0.0122,0.1396,0.3531,0.1543,-0.4075,0.6428,0.0404,0.095,0.8647,17
2024-02-29,-0.017,0.1523,0.3227,0.1256,-0.1275,0.8126,0.0755,0.0809,0.8437,11
2024-03-01,-0.0262,0.073,0.3038,0.1881,-0.3856,0.6602,0.0585,0.098,0.8434,22
2024-03-02,0.0071,0.052,0.4672,0.1016,-0.7873,0.2419,0.0328,0.1117,0.8553,6
2024-03-03,0.0562,0.1464,0.2728,0.1816,-0.1871,0.5573,0.0566,0.0641,0.8793,7
2024-03-04,0.0172,0.0633,0.4003,0.2172,-0.2812,0.7819,0.058,0.0752,0.8668,8
2024-03-05,0.0409,0.0944,0.296,0.199,-0.0406,0.6698,0.058,0.0709,0.871,15
2024-03-06,-0.0038,0.1047,0.3561,0.1575,-0.4204,0.6164,0.05,0.093,0.857,20
2024-03-07,-0.0067,0.0946,0.3081,0.1909,-0.1627,0.7046,0.0793,0.0791,0.8415,11
2024-03-08,0.0455,0.0926,0.3084,0.1824,-0.2901,0.7246,0.0472,0.0921,0.8607,15
2024-03-09,-0.0003,0.0712,0.4346,0.1016,-0.4222,0.8358,0.0482,0.0886,0.8634,8
2024-03-10,-0.0177,0.0788,0.3995,0.0747,-0.1336,0.833,0.0676,0.0748,0.8576,5
2024-03-11,0.0274,0.1386,0.3387,0.0881,-0.4518,0.7807,0.0843,0.0806,0.8351,10
2024-03-12,-0.0447,0.1451,0.2942,0.1604,0.1289,0.5905,0.1105,0.104,0.7855,4
2024-03-13,-0.0309,0.1072,0.4019,0.1089,-0.4995,0.7029,0.0451,0.1122,0.843,8
2024-03-14,-0.0203,0.0939,0.388,0.1954,-0.3307,0.6726,0.0551,0.0924,0.8524,18
2024-03-15,0.0372,0.0542,0.2967,0.1519,-0.4809,0.4915,0.0341,0.1018,0.8642,12
2024-03-16,0.0226,0.0951,0.3052,0.2184,-0.525,0.5564,0.0479,0.1227,0.8294,7
2024-03-17,-0.0387,0.0831,0.4531,0.0397,-0.7004,0.1585,0.0605,0.0995,0.84,2
2024-03-18,0.008,0.0405,0.3301,0.2656,-0.4681,0.6304,0.0569,0.0859,0.8572,11
2024-03-19,0.0237,0.1413,0.3597,0.1578,-0.3419,0.604,0.0643,0.0799,0.8559,15
2024-03-20,0.044,0.0523,0.3065,0.1761,-0.4503,0.381,0.0484,0.0911,0.8607,7
2024-03-21,-0.004,0.1066,0.382,0.2274,-0.372,0.5775,0.0285,0.0827,0.8889,15
2024-03-22,-0.0309,0.1087,0.3633,0.1968,-0.1899,0.8033,0.0526,0.1133,0.8342,13
2024-03-23,0.0456,0.0916,0.3778,0.1516,-0.2967,0.6928,0.058,0.0803,0.8617,9
2024-03-24,0.0012,0.0988,0.3246,0.0488,-0.6777,0.4643,0.0503,0.0787,0.871,3
2024-03-25,0.0036,0.1614,0.3859,0.1501,-0.4064,0.6266,0.0473,0.0853,0.867,6
2024-03-26,0.0288,0.2005,0.3904,0.1611,-0.228,0.7312,0.0511,0.0548,0.8938,12
2024-03-27,0.0045,0.0913,0.3729,0.0868,-0.5253,0.7331,0.0633,0.1214,0.8154,15
2024-03-28,-0.0341,0.073,0.3367,0.2098,-0.2488,0.7044,0.0691,0.0932,0.8379,11
2024-03-29,0.0157,0.169,0.3534,0.1965,-0.4875,0.5858,0.0499,0.1082,0.8418,10
2024-03-30,-0.0209,0.1035,0.4193,0.2088,-0.0923,0.7813,0.061,0.0955,0.8435,6
2024-03-31,0.0551,0.112,0.2464,0.0036,-0.253,0.8018,0.05,0.0873,0.863,3
2024-04-01,-0.0365,0.1727,0.4337,0.135,-0.4964,0.5667,0.0357,0.0924,0.8718,15
2024-04-02,0.0302,0.1505,0.3628,0.1294,-0.5892,0.5415,0.0434,0.0935,0.8632,18
2024-04-03,0.0053,0.1491,0.3526,0.1971,-0.2971,0.679,0.061,0.0953,0.8436,22
2024-04-04,-0.0231,0.1155,0.3424,0.1451,-0.2781,0.6883,0.0522,0.0985,0.8492,10
2024-04-05,0.0619,0.1828,0.2631,0.159,-0.5442,0.5465,0.0536,0.0937,0.8529,7
2024-04-06,-0.0006,0.1094,0.4056,0.0445,-0.033,0.8937,0.0677,0.1017,0.8307,3
2024-04-07,0.1194,0.2431,0.3603,0.2896,-0.373,0.5955,0.0476,0.089,0.8634,7
2024-04-08,0.0259,0.0915,0.3189,0.1812,-0.3524,0.6715,0.049,0.0987,0.8521,15
2024-04-09,-0.0292,0.1186,0.3125,0.2272,-0.6561,0.4142,0.0455,0.1156,0.8385,11
2024-04-10,0.0045,0.0849,0.4028,0.2196,-0.2232,0.7643,0.0588,0.0798,0.8614,14
2024-04-11,-0.0415,0.2087,0.3865,0.2381,-0.5082,0.3475,0.0408,0.0818,0.8777,9
2024-04-12,0.0112,0.0631,0.3534,0.101,-0.2291,0.7993,0.0558,0.0726,0.8717,12
2024-04-13,-0.0163,0.1338,0.3787,0.0874,-0.6742,0.3267,0.0392,0.1058,0.855,6
2024-04-14,-0.0467,0.0856,0.5329,0.1552,-0.3475,0.7176,0.078,0.0944,0.8276,5
2024-04-15,0.003,0.159,0.399,0.1114,-0.3856,0.6577,0.0576,0.0841,0.8583,14
2024-04-16,0.0246,0.0795,0.3354,0.136,-0.5276,0.5672,0.0349,0.0869,0.8783,13
2024-04-17,-0.0608,0.1108,0.2929,0.1843,-0.2333,0.6846,0.0524,0.0759,0.8715,18
2024-04-18,0.012,0.124,0.3246,0.1146,-0.1306,0.7758,0.0608,0.0862,0.8526,13
2024-04-19,0.0401,0.0348,0.3154,0.1835,-0.7475,0.2351,0.0391,0.0877,0.873,9
2024-04-20,0.0488,0.094,0.365,0.2368,-0.4757,0.4478,0.0272,0.0676,0.9051,8
2024-04-21,0.0126,0.0549,0.4175,0.1562,-0.1176,0.8862,0.0812,0.0815,0.8375,4
2024-04-22,0.0202,0.1046,0.3038,0.1455,-0.1401,0.7349,0.0654,0.0617,0.8729,12
2024-04-23,0.0351,0.1204,0.3305,0.2189,-0.6876,0.3616,0.0405,0.0983,0.8612,11
2024-04-24,0.0089,0.1218,0.3688,0.1314,-0.1119,0.5857,0.0459,0.0617,0.8923,12
2024-04-25,0.0357,0.05,0.3071,0.1844,-0.5595,0.5797,0.0422,0.0952,0.8626,16
2024-04-26,0.0724,0.1857,0.4235,0.2235,-0.1839,0.7189,0.0592,0.0927,0.8482,12
2024-04-27,0.0022,0.1118,0.4267,0.1574,-0.4583,0.6819,0.0684,0.1229,0.8088,9
2024-04-28,-0.0093,0.0639,0.2823,0.1746,-0.6212,0.5854,0.0446,0.0808,0.8746,5
2024-04-29,0.0301,0.094,0.3784,0.1682,-0.2825,0.8461,0.0487,0.1068,0.8447,12
2024-04-30,0.0587,0.0719,0.3726,0.1205,-0.0011,0.8638,0.0653,0.0663,0.8685,11
2024-05-01,0.0353,0.1048,0.3517,0.2086,-0.1732,0.7403,0.0654,0.0932,0.8414,16
2024-05-02,0.0251,0.1975,0.4266,0.1438,-0.1324,0.668,0.0545,0.0726,0.873,12
2024-05-03,0.0519,0.0904,0.3298,0.1563,-0.2162,0.7617,0.058,0.0991,0.8429,13
2024-05-04,-0.0253,0.0561,0.1735,0.1785,-0.3954,0.4985,0.0151,0.1667,0.8182,12
2024-05-05,-0.0424,0.1277,0.286,0.1422,-0.3341,0.4471,0.0375,0.0585,0.904,4
2024-05-06,0.0659,0.1382,0.4008,0.0722,-0.3409,0.6909,0.0523,0.0722,0.8754,11
2024-05-07,-0.0239,0.1416,0.3799,0.2446,-0.3973,0.624,0.0603,0.0992,0.8403,20
2024-05-08,0.0902,0.1561,0.3657,0.0807,-0.3799,0.5399,0.0498,0.0885,0.8617,13
2024-05-09,-0.1298,0.1871,0.4693,0.1568,-0.7171,0.1247,0.0662,0.1123,0.8211,9
2024-05-10,-0.015,0.0677,0.3397,0.1983,-0.5556,0.465,0.0746,0.1058,0.8199,9
2024-05-11,0.0209,0.0672,0.392,0.0731,-0.2688,0.6522,0.043,0.0678,0.8892,8
2024-05-12,-0.1109,0.126,0.4505,0.1422,0.1877,0.6518,0.102,0.0655,0.8325,2
2024-05-13,0.0162,0.1345,0.4478,0.1655,-0.4744,0.597,0.0607,0.0886,0.8509,15
2024-05-14,0.0284,0.0771,0.3913,0.0402,-0.5274,0.6135,0.0421,0.0958,0.8621,8
2024-05-15,-0.019,0.1497,0.2972,0.1631,-0.1263,0.5967,0.0717,0.0614,0.8671,18
2024-05-16,-0.0475,0.109,0.3448,0.108,-0.2233,0.7648,0.0659,0.0707,0.8633,15
2024-05-17,0.0249,0.1047,0.4379,0.175,-0.2748,0.5828,0.0521,0.0739,0.8741,16
2024-05-18,-0.0073,0.0622,0.3909,0.113,-0.6151,0.5427,0.0469,0.0958,0.8574,13
2024-05-19,0.0723,0.0726,0.3751,0.1007,0.4761,0.4724,0.0714,0.0198,0.9088,5
2024-05-20,0.0348,0.2658,0.4805,0.1781,-0.2354,0.8283,0.0947,0.1244,0.7809,17
2024-05-21,0.0414,0.1047,0.3538,0.106,-0.2836,0.671,0.0407,0.0788,0.8805,12
2024-05-22,0.0063,0.0968,0.3401,0.1253,-0.4857,0.6285,0.0417,0.0849,0.8732,11
2024-05-23,-0.0101,0.1271,0.3408,0.1417,-0.0661,0.7484,0.0599,0.0918,0.8482,14
2024-05-24,-0.0437,0.1819,0.4145,0.2001,-0.3686,0.4907,0.0589,0.1343,0.8068,13
2024-05-25,-0.0521,0.1154,0.4684,0.091,-0.4814,0.4285,0.079,0.112,0.8093,3
2024-05-26,0.0239,0.0674,0.2703,0.3054,-0.3883,0.6207,0.07,0.102,0.8283,3
2024-05-27,-0.0352,0.1064,0.4326,0.2837,-0.2898,0.7195,0.0537,0.105,0.8412,6
2024-05-28,-0.0069,0.0483,0.2788,0.1716,-0.5421,0.5357,0.0489,0.1041,0.847,13
2024-05-29,-0.0228,0.1063,0.4019,0.1481,-0.3595,0.6617,0.054,0.0928,0.8532,24
2024-05-30,0.0546,0.1462,0.3882,0.2044,-0.5085,0.5598,0.05,0.0959,0.8541,16
2024-05-31,-0.0071,0.0925,0.3756,0.2434,-0.4217,0.4496,0.0402,0.0737,0.8861,15
2024-06-01,0.003,0.0695,0.3684,0.242,-0.3751,0.6598,0.0354,0.0916,0.873,8
2024-06-02,0.1071,0.0425,0.3462,0.0969,0.6316,0.1682,0.0905,0.0555,0.8545,2
2024-06-03,-0.0551,0.0949,0.3772,0.1192,-0.5656,0.6363,0.0384,0.1054,0.8561,9
2024-06-04,0.0904,0.1032,0.3856,0.1492,-0.5446,0.545,0.0444,0.1028,0.8528,16
2024-06-05,-0.044,0.0693,0.3963,0.1525,-0.4206,0.6423,0.0586,0.1141,0.8274,16
2024-06-06,0.0174,0.0747,0.3457,0.2489,-0.072,0.7066,0.0666,0.0664,0.8674,14
2024-06-07,0.0231,0.1424,0.3588,0.1537,-0.0451,0.6637,0.0822,0.0533,0.8646,9
2024-06-08,0.1182,0.1277,0.4141,0.1847,0.0348,0.7404,0.0703,0.0452,0.8845,8
2024-06-09,0.033,0.0741,0.3779,0.2959,-0.4803,0.4466,0.056,0.0993,0.8444,9
2024-06-10,-0.0159,0.124,0.343,0.1399,-0.3228,0.7318,0.0641,0.0991,0.8367,16
2024-06-11,0.0316,0.086,0.3877,0.1727,-0.2866,0.7795,0.0981,0.1108,0.791,13
2024-06-12,0.0351,0.0699,0.4126,0.1154,-0.2455,0.6028,0.0815,0.0827,0.8357,10
2024-06-13,-0.0261,0.1163,0.3715,0.1009,-0.4724,0.6448,0.0485,0.1219,0.8296,11
2024-06-14,0.0224,0.0654,0.3539,0.1422,-0.2221,0.7622,0.0708,0.0857,0.8436,21
2024-06-15,-0.0836,0.0923,0.3869,0.1975,0.3748,0.178,0.0935,0.071,0.8352,4
2024-06-16,0.001,0.1308,0.4479,0.1539,-0.6411,0.4881,0.065,0.1362,0.7988,6
2024-06-17,0.0236,0.0833,0.2842,0.1836,-0.5575,0.4698,0.0387,0.0894,0.872,14
2024-06-18,-0.0221,0.1016,0.333,0.1555,-0.6046,0.5415,0.0498,0.124,0.8262,13
2024-06-19,-0.0019,0.1206,0.3881,0.1125,0.1496,0.8639,0.0756,0.0679,0.8566,9
2024-06-20,0.0018,0.1012,0.3532,0.1169,-0.2347,0.7575,0.0809,0.0945,0.8246,12
2024-06-21,-0.0155,0.0759,0.325,0.1343,-0.6409,0.3829,0.0554,0.1132,0.8314,17
2024-06-22,-0.0633,0.173,0.3486,0.1609,-0.4448,0.2736,0.0474,0.1092,0.8435,11
2024-06-23,-0.1168,0.0754,0.4655,0.2267,-0.4655,0.8053,0.0503,0.1392,0.8105,4
2024-06-24,0.0297,0.0682,0.2872,0.147,-0.3786,0.7524,0.0707,0.0886,0.8408,16
2024-06-25,0.0189,0.1196,0.3373,0.1545,-0.6609,0.5115,0.0404,0.1029,0.8568,14
2024-06-26,-0.045,0.1071,0.3969,0.1161,-0.3395,0.5783,0.0466,0.0825,0.8707,14
2024-06-27,0.014,0.0996,0.2916,0.1563,-0.3858,0.7048,0.0559,0.0992,0.8448,16
2024-06-28,0.001,0.0798,0.3511,0.2244,-0.2718,0.7234,0.0529,0.0879,0.8594,9
2024-06-29,-0.0875,0.1911,0.3995,0.1027,0.4892,0.5264,0.118,0.0642,0.8178,4
2024-06-30,0.0399,0.0842,0.3424,0.0705,-0.4761,0.5571,0.0517,0.0935,0.855,6
2024-07-01,0.0566,0.0242,0.4766,0.0662,-0.1103,0.8631,0.095,0.108,0.797,3
2024-07-02,0.0013,0.1066,0.3313,0.1436,-0.4871,0.703,0.0528,0.0949,0.8524,17
2024-07-03,0.0078,0.1464,0.4102,0.1645,-0.2266,0.7795,0.0638,0.0874,0.8487,20
2024-07-04,-0.0367,0.2386,0.5077,0.1758,-0.7206,0.178,0.0406,0.1047,0.8547,9
2024-07-05,0.0373,0.0919,0.3951,0.1222,-0.6914,0.5415,0.0518,0.1345,0.8139,12
2024-07-06,-0.0091,0.0482,0.2498,0.126,0.1046,0.5675,0.1131,0.1446,0.7423,11
2024-07-07,-0.0283,0.0756,0.293,0.1458,-0.5974,0.5031,0.0597,0.1218,0.8185,6
2024-07-08,0.1039,0.1355,0.3978,0.1449,-0.0068,0.794,0.084,0.0946,0.8214,14
2024-07-09,-0.0039,0.1052,0.3528,0.1569,-0.2699,0.7285,0.0539,0.0933,0.8528,26
2024-07-10,0.0217,0.1714,0.4139,0.1857,-0.4023,0.4117,0.0564,0.0773,0.8661,7
2024-07-11,-0.0256,0.1564,0.4108,0.1603,-0.7592,0.1876,0.0346,0.1216,0.8438,9
2024-07-12,0.0406,0.1266,0.3826,0.1673,-0.5754,0.5368,0.0477,0.0995,0.8529,11
2024-07-13,0.1147,0.2418,0.3304,0.2904,-0.8032,0.2522,0.021,0.176,0.803,2
2024-07-14,0.1132,0.1847,0.4886,0.1507,-0.4092,0.4409,0.0577,0.08,0.8623,6
2024-07-15,0.0685,0.0622,0.3996,0.1185,-0.1327,0.7555,0.0521,0.0627,0.8852,9
2024-07-16,0.0757,0.1265,0.3565,0.1502,0.1468,0.6246,0.0867,0.0724,0.8411,15
2024-07-17,0.0485,0.0767,0.2452,0.1615,-0.5566,0.3721,0.0382,0.0978,0.8642,12
2024-07-18,0.0199,0.1962,0.3606,0.1251,-0.2775,0.5437,0.0489,0.0807,0.8703,13
2024-07-19,0.0255,0.1169,0.2878,0.2126,-0.2116,0.6226,0.0536,0.0811,0.8653,14
2024-07-20,-0.0381,0.0957,0.3084,0.1954,-0.3238,0.8343,0.0612,0.0866,0.8522,5
2024-07-21,-0.0981,0.1332,0.439,0.184,-0.4171,0.6631,0.066,0.1632,0.771,5
2024-07-22,0.0422,0.0661,0.3073,0.1555,-0.4717,0.499,0.0559,0.0976,0.8462,12
2024-07-23,0.0209,0.0989,0.3011,0.1762,-0.0227,0.6921,0.0549,0.0765,0.8685,17
2024-07-24,-0.0142,0.0895,0.3694,0.1534,-0.4355,0.513,0.0488,0.0757,0.8756,9
2024-07-25,0.007,0.1201,0.3296,0.1992,-0.5121,0.5823,0.0399,0.1194,0.8406,16
2024-07-26,0.0528,0.132,0.3443,0.1347,-0.2786,0.7546,0.0709,0.0881,0.8407,18
2024-07-27,0.0407,0.1259,0.43,0.1336,-0.3366,0.6649,0.0554,0.0753,0.8693,7
2024-07-28,0.0495,0.1651,0.5525,0.1727,-0.8033,0.2127,0.0403,0.1263,0.8333,3
2024-07-29,0.0016,0.1253,0.3743,0.0948,-0.0869,0.8439,0.0832,0.0843,0.8324,14
2024-07-30,0.0235,0.0813,0.3407,0.0974,-0.1913,0.7647,0.061,0.0835,0.8555,17
2024-07-31,-0.0046,0.2168,0.4301,0.2299,-0.3124,0.693,0.0743,0.1222,0.8036,17
2024-08-01,0.0054,0.1293,0.3999,0.1491,-0.2678,0.6403,0.0689,0.1013,0.8295,18
2024-08-02,-0.0228,0.1058,0.3011,0.1535,-0.3903,0.6828,0.0657,0.1252,0.8093,15
2024-08-03,-0.029,0.0015,0.5205,0.0658,-0.963,0.0399,0.027,0.158,0.815,3
2024-08-04,0.1625,0.1809,0.2562,0.1962,-0.126,0.7627,0.0582,0.0635,0.878,4
2024-08-05,-0.0015,0.1189,0.3708,0.1436,-0.2195,0.6753,0.0584,0.0785,0.8631,17
2024-08-06,0.0058,0.0863,0.3484,0.1246,-0.1491,0.7683,0.0635,0.0789,0.8577,13
2024-08-07,0.0066,0.065,0.3337,0.1607,-0.4488,0.7363,0.0502,0.1166,0.8332,17
2024-08-08,0.031,0.1445,0.4059,0.2185,-0.2129,0.722,0.0601,0.0789,0.8613,15
2024-08-09,0.0055,0.1631,0.3874,0.2355,-0.4407,0.6142,0.0396,0.0953,0.8652,19
2024-08-10,0.0002,0.1179,0.4058,0.1482,-0.1561,0.826,0.049,0.0793,0.8718,11
2024-08-11,-0.0013,0.1071,0.3846,0.125,-0.5781,0.6501,0.0488,0.1111,0.8402,13
2024-08-12,-0.0272,0.1203,0.409,0.2027,-0.4277,0.6694,0.0494,0.0794,0.8712,20
2024-08-13,0.0074,0.1531,0.3982,0.2266,-0.3077,0.7393,0.0758,0.106,0.8184,24
2024-08-14,0.0038,0.1045,0.3753,0.1302,-0.3889,0.6376,0.063,0.0928,0.8442,20
2024-08-15,-0.0147,0.1086,0.388,0.1896,-0.2813,0.6776,0.0616,0.0918,0.8465,26
2024-08-16,0.0001,0.0984,0.3104,0.1651,-0.4965,0.5566,0.0453,0.1025,0.8525,15
2024-08-17,-0.1467,0.1456,0.3643,0.1898,-0.4535,0.7233,0.0452,0.1112,0.8438,6
2024-08-18,0.039,0.143,0.1623,0.1737,-0.0307,0.4505,0.0925,0.0924,0.815,11
2024-08-19,0.0248,0.111,0.4471,0.2498,-0.5834,0.5407,0.054,0.085,0.8612,12
2024-08-20,0.0212,0.0813,0.2772,0.1175,-0.1433,0.6699,0.0459,0.074,0.8801,13
2024-08-21,-0.0149,0.0961,0.3385,0.162,-0.3314,0.5908,0.0548,0.1153,0.8297,10
2024-08-22,-0.0285,0.11,0.3915,0.1397,-0.5467,0.4328,0.0309,0.1,0.869,14
2024-08-23,-0.0369,0.1811,0.4204,0.1976,-0.5926,0.5873,0.0408,0.1076,0.8518,9
2024-08-24,0.0089,0.0637,0.4085,0.0825,-0.3145,0.8368,0.0651,0.1069,0.8281,8
2024-08-25,0.0149,0.035,0.3681,0.1423,-0.4342,0.7427,0.0601,0.1049,0.8351,7
2024-08-26,0.0387,0.1076,0.2815,0.1339,-0.0495,0.5902,0.0437,0.0651,0.8912,13
2024-08-27,0.0287,0.163,0.3976,0.1666,-0.4901,0.655,0.0455,0.1265,0.8284,11
2024-08-28,0.0166,0.1317,0.298,0.2258,-0.2869,0.4717,0.0513,0.0718,0.8766,12
2024-08-29,0.0022,0.1533,0.4357,0.2481,-0.7283,0.3505,0.0694,0.1207,0.8101,7
2024-08-30,0.0377,0.1008,0.399,0.1851,0.0645,0.7288,0.0771,0.0786,0.8444,10
2024-08-31,0.0258,0.156,0.3414,0.2009,-0.063,0.6166,0.0693,0.0646,0.8661,8
2024-09-01,0.0415,0.1266,0.561,0.105,-0.3332,0.682,0.065,0.0938,0.8412,5
2024-09-02,0.0025,0.1366,0.3773,0.0977,-0.2008,0.8691,0.0701,0.0765,0.8535,11
2024-09-03,-0.0123,0.0903,0.3519,0.1752,-0.2815,0.6585,0.0622,0.0866,0.8512,17
2024-09-04,-0.0132,0.0773,0.2889,0.1684,-0.6529,0.5096,0.0654,0.1141,0.8205,21
2024-09-05,-0.019,0.1825,0.2908,0.1531,-0.1085,0.6326,0.0538,0.061,0.8852,16
2024-09-06,0.0206,0.0906,0.3456,0.1855,-0.5631,0.6361,0.0655,0.1339,0.8005,12
2024-09-07,-0.092,0.0932,0.3194,0.2628,-0.651,0.5638,0.0637,0.1303,0.8063,3
2024-09-08,-0.0073,0.1035,0.2529,0.0651,-0.5597,0.3543,0.0577,0.084,0.8583,3
2024-09-09,0.0497,0.1437,0.3613,0.1346,-0.3721,0.5295,0.0456,0.071,0.8832,17
2024-09-10,-0.0086,0.1329,0.3594,0.1167,-0.502,0.7549,0.0602,0.0984,0.8413,12
2024-09-11,-0.0196,0.0435,0.2969,0.1627,-0.1329,0.7449,0.0633,0.1003,0.8363,9
2024-09-12,0.0301,0.1202,0.3452,0.2122,-0.2109,0.7077,0.0891,0.0884,0.8223,10
2024-09-13,-0.0061,0.1248,0.3846,0.1693,-0.3458,0.6434,0.056,0.0864,0.8576,10
2024-09-14,0.0297,0.1393,0.4333,0.165,-0.8225,0.1605,0.051,0.2065,0.7425,2
2024-09-15,0.0506,0.0877,0.1701,0.2946,-0.3663,0.4949,0.0223,0.081,0.8967,3
2024-09-16,-0.0368,0.2155,0.433,0.226,-0.45,0.6309,0.0632,0.0986,0.8382,12
2024-09-17,0.0102,0.1055,0.4148,0.1493,-0.2882,0.7009,0.0621,0.0891,0.8486,16
2024-09-18,0.049,0.1455,0.3393,0.1571,-0.3271,0.6581,0.0479,0.09,0.8622,23
2024-09-19,-0.0018,0.1151,0.3637,0.1762,-0.1683,0.7583,0.0613,0.0895,0.8492,13
2024-09-20,0.0281,0.0981,0.4205,0.1098,0.0631,0.8142,0.0781,0.0967,0.825,10
2024-09-21,0.0042,0.1469,0.2523,0.1437,-0.5811,0.4453,0.0465,0.0799,0.8739,8
2024-09-22,0.0,,0.0,,-0.1154,,0.172,0.185,0.642,1
2024-09-23,0.0077,0.1224,0.3817,0.1168,-0.3732,0.6413,0.0808,0.0857,0.8333,15
2024-09-24,0.019,0.0571,0.2787,0.1321,-0.2527,0.7693,0.0551,0.1088,0.8361,12
2024-09-25,0.0324,0.0831,0.3613,0.1137,-0.7556,0.1971,0.0552,0.1106,0.8342,12
2024-09-26,-0.0581,0.1216,0.4235,0.1435,-0.4286,0.7233,0.0705,0.0892,0.8405,12
2024-09-27,-0.0252,0.1906,0.3552,0.2267,-0.3164,0.6067,0.0483,0.0895,0.8621,10
2024-09-28,-0.0283,0.0619,0.3495,0.0806,-0.323,0.5588,0.0455,0.0778,0.877,6
2024-09-29,0.0174,0.0615,0.4636,0.0229,-0.5835,0.7666,0.0455,0.0608,0.8938,4
2024-09-30,0.0316,0.1541,0.3096,0.1706,-0.2432,0.7139,0.0299,0.1217,0.8487,9
2024-10-01,0.022,0.0954,0.3537,0.125,-0.4434,0.7074,0.0589,0.1001,0.8411,17
2024-10-02,0.0453,0.1628,0.3798,0.184,-0.5504,0.5637,0.0529,0.111,0.8361,13
2024-10-03,-0.0096,0.0824,0.3581,0.2031,-0.4467,0.5643,0.0478,0.1061,0.846,15
2024-10-04,-0.0249,0.124,0.3897,0.1072,-0.6883,0.3628,0.0529,0.1121,0.8349,16
2024-10-05,0.0269,0.1304,0.3733,0.224,-0.31,0.6651,0.061,0.0895,0.8496,16
2024-10-06,0.0345,0.0808,0.4415,0.119,-0.91,0.088,0.0414,0.1184,0.84,5
2024-10-07,-0.0011,0.0833,0.3811,0.164,-0.3226,0.7245,0.0503,0.0985,0.8512,10
2024-10-08,0.1107,0.197,0.3763,0.1597,-0.421,0.651,0.0634,0.1301,0.8066,9
2024-10-09,0.0297,0.0717,0.3377,0.1294,-0.2546,0.6279,0.0416,0.0679,0.8903,17
2024-10-10,0.0145,0.1098,0.3599,0.1407,-0.2699,0.6931,0.0698,0.0888,0.8415,17
2024-10-11,-0.0114,0.1231,0.4315,0.0421,-0.306,0.7504,0.0711,0.1106,0.8183,9
2024-10-12,-0.1183,0.1852,0.4933,0.2179,-0.574,0.359,0.0167,0.1056,0.8776,7
2024-10-13,-0.1113,0.152,0.1676,0.1165,-0.5196,0.4766,0.0488,0.139,0.8122,4
2024-10-14,0.0569,0.1137,0.3774,0.1111,0.4483,0.4927,0.0816,0.0441,0.8744,8
2024-10-15,-0.1304,0.1699,0.4304,0.2091,-0.6131,0.4227,0.0508,0.131,0.8184,9
2024-10-16,0.0512,0.0982,0.4335,0.1537,-0.2759,0.7176,0.0656,0.0907,0.8438,12
2024-10-17,-0.0005,0.0803,0.3388,0.1671,-0.4484,0.5252,0.0481,0.0744,0.8774,18
